s,x,y,z,yaw,curvature,left_offset,right_offset,target_velocity,target_acceleration
398.429886659,-112.301075664,-33.338386150,-0.516818051,0.356968739,-0.003734206,0.400000000,0.400000000,0.500000000,0.000000000
398.629875150,-112.113694376,-33.268503037,-0.511644688,0.351996930,-0.024865011,0.400000000,0.400000000,0.500000000,0.000000000
398.829790291,-111.926036813,-33.199577698,-0.505222508,0.346014453,-0.029922735,0.400000000,0.400000000,0.500000000,0.000000000
399.029736161,-111.737941358,-33.131765820,-0.498431156,0.340597442,-0.027095059,0.400000000,0.400000000,0.500000000,0.000000000
399.229642123,-111.549518942,-33.064987178,-0.490232125,0.333725163,-0.034373976,0.400000000,0.400000000,0.500000000,0.000000000
399.429588983,-111.360603416,-32.999491598,-0.487223914,0.335500142,0.008876275,0.400000000,0.400000000,0.500000000,0.000000000
399.629580021,-111.171762726,-32.933646255,-0.484206436,0.336531376,0.005156569,0.400000000,0.400000000,0.500000000,0.000000000
399.829557775,-110.983002578,-32.867610595,-0.473140122,0.340234356,0.018517614,0.400000000,0.400000000,0.500000000,0.000000000
400.029521196,-110.794501763,-32.800881197,-0.471967357,0.335455073,-0.023901371,0.400000000,0.400000000,0.500000000,0.000000000
400.229474452,-110.605693782,-32.735056803,-0.467648513,0.339199838,0.018729274,0.400000000,0.400000000,0.500000000,0.000000000
400.429404580,-110.417155432,-32.668533526,-0.462682695,0.341985142,0.013932361,0.400000000,0.400000000,0.500000000,0.000000000
400.629306595,-110.228829585,-32.601494799,-0.459481720,0.345257197,0.016370690,0.400000000,0.400000000,0.500000000,0.000000000
400.829150006,-110.040779246,-32.533860053,-0.453310496,0.345626301,0.001846477,0.400000000,0.400000000,0.500000000,0.000000000
401.029099439,-109.852654131,-32.466119983,-0.445532108,0.350878151,0.026270338,0.400000000,0.400000000,0.500000000,0.000000000
401.228980684,-109.664951403,-32.397416284,-0.444373298,0.353514500,0.013186949,0.400000000,0.400000000,0.500000000,0.000000000
401.428941490,-109.477355814,-32.328190432,-0.441128687,0.347881991,-0.028166454,0.400000000,0.400000000,0.500000000,0.000000000
401.628924680,-109.289352244,-32.260014674,-0.430337874,0.345992512,-0.009448347,0.400000000,0.400000000,0.500000000,0.000000000
401.828901029,-109.101226628,-32.192196587,-0.430219405,0.346893627,0.004506317,0.400000000,0.400000000,0.500000000,0.000000000
402.028858788,-108.913179683,-32.124215325,-0.422240254,0.358442108,0.057750482,0.400000000,0.400000000,0.500000000,0.000000000
402.228842856,-108.725905704,-32.054057758,-0.419519047,0.369161604,0.053611067,0.400000000,0.400000000,0.500000000,0.000000000
402.428755502,-108.539461135,-31.981922549,-0.412867303,0.390602178,0.107298816,0.400000000,0.400000000,0.500000000,0.000000000
402.628477515,-108.354782193,-31.905879330,-0.405602751,0.400391755,0.048990616,0.400000000,0.400000000,0.500000000,0.000000000
402.828405029,-108.170667273,-31.827951755,-0.401596065,0.410521996,0.050663105,0.400000000,0.400000000,0.500000000,0.000000000
403.028381876,-107.987305977,-31.748143394,-0.395723083,0.423933836,0.067067537,0.400000000,0.400000000,0.500000000,0.000000000
403.228352308,-107.805037364,-31.665885710,-0.384542280,0.427622078,0.018448149,0.400000000,0.400000000,0.500000000,0.000000000
403.428231139,-107.623156730,-31.582994325,-0.381545027,0.418320082,-0.046542922,0.400000000,0.400000000,0.500000000,0.000000000
403.628067743,-107.440551505,-31.501815508,-0.378826042,0.418113252,-0.001034911,0.400000000,0.400000000,0.500000000,0.000000000
403.827937337,-107.257899346,-31.420661066,-0.370987256,0.420016500,0.009521821,0.400000000,0.400000000,0.500000000,0.000000000
404.027833307,-107.075377892,-31.339148383,-0.364138077,0.409679309,-0.051706372,0.400000000,0.400000000,0.500000000,0.000000000
404.227777603,-106.891979265,-31.259507532,-0.359857716,0.402523441,-0.035795086,0.400000000,0.400000000,0.500000000,0.000000000
404.427656523,-106.708075590,-31.181206695,-0.365093210,0.408792148,0.031355513,0.400000000,0.400000000,0.500000000,0.000000000
404.627624168,-106.524584956,-31.101719298,-0.356989682,0.403367603,-0.027130376,0.400000000,0.400000000,0.500000000,0.000000000
404.827543278,-106.340710481,-31.023247469,-0.352339717,0.396675589,-0.033475466,0.400000000,0.400000000,0.500000000,0.000000000
405.027439444,-106.156336155,-30.946016744,-0.342823611,0.388041564,-0.043197476,0.400000000,0.400000000,0.500000000,0.000000000
405.227288760,-105.971345264,-30.870398497,-0.337702833,0.380012764,-0.040160338,0.400000000,0.400000000,0.500000000,0.000000000
405.427275652,-105.785625456,-30.796216894,-0.329065567,0.363780056,-0.081176059,0.400000000,0.400000000,0.500000000,0.000000000
405.627222677,-105.598763259,-30.725073853,-0.327534623,0.353957620,-0.049121822,0.400000000,0.400000000,0.500000000,0.000000000
405.827195547,-105.411187048,-30.655760699,-0.323200585,0.342574435,-0.056925554,0.400000000,0.400000000,0.500000000,0.000000000
406.027152827,-105.222848685,-30.588592440,-0.317096825,0.334854846,-0.038607612,0.400000000,0.400000000,0.500000000,0.000000000
406.227094411,-105.034012252,-30.522885220,-0.312523921,0.328064451,-0.033974101,0.400000000,0.400000000,0.500000000,0.000000000
406.426891577,-104.844870714,-30.458508314,-0.315235633,0.318547762,-0.047608352,0.400000000,0.400000000,0.500000000,0.000000000
406.626883628,-104.654940015,-30.395873261,-0.312558374,0.310259874,-0.041449116,0.400000000,0.400000000,0.500000000,0.000000000
406.826797080,-104.464571578,-30.334838462,-0.299359505,0.309646616,-0.003067503,0.400000000,0.400000000,0.500000000,0.000000000
407.026725264,-104.274151716,-30.273915930,-0.298460425,0.304961751,-0.023432043,0.400000000,0.400000000,0.500000000,0.000000000
407.226664978,-104.083437532,-30.213882693,-0.299650988,0.301107270,-0.019275991,0.400000000,0.400000000,0.500000000,0.000000000
407.426650541,-103.892449583,-30.154571406,-0.291876932,0.300537598,-0.002848679,0.400000000,0.400000000,0.500000000,0.000000000
407.626620442,-103.701442837,-30.095373567,-0.276468798,0.303782618,0.016227193,0.400000000,0.400000000,0.500000000,0.000000000
407.826598806,-103.510621119,-30.035553687,-0.272934529,0.304434188,0.003258687,0.400000000,0.400000000,0.500000000,0.000000000
408.026517220,-103.319895612,-29.975627457,-0.269862071,0.298624395,-0.029060511,0.400000000,0.400000000,0.500000000,0.000000000
408.226439283,-103.128821679,-29.916809234,-0.263812418,0.292553117,-0.030367198,0.400000000,0.400000000,0.500000000,0.000000000
408.426374249,-102.937381812,-29.859148430,-0.253831908,0.290186612,-0.011837388,0.400000000,0.400000000,0.500000000,0.000000000
408.626274847,-102.745838959,-29.801950664,-0.247205597,0.290562632,0.001880621,0.400000000,0.400000000,0.500000000,0.000000000
408.826263566,-102.554233200,-29.744655632,-0.244174218,0.287794362,-0.013846925,0.400000000,0.400000000,0.500000000,0.000000000
409.026113625,-102.362602524,-29.687930593,-0.233917048,0.298437574,0.053243042,0.400000000,0.400000000,0.500000000,0.000000000
409.226058944,-102.171495378,-29.629141230,-0.234196567,0.306512708,0.040383871,0.400000000,0.400000000,0.500000000,0.000000000
409.426031306,-101.980843406,-29.568802424,-0.222335298,0.315542960,0.045165655,0.400000000,0.400000000,0.500000000,0.000000000
409.625930103,-101.790814009,-29.506767297,-0.217587332,0.320873492,0.026667275,0.400000000,0.400000000,0.500000000,0.000000000
409.825811629,-101.601134379,-29.443725545,-0.209863233,0.328755791,0.039426958,0.400000000,0.400000000,0.500000000,0.000000000
410.025772196,-101.411882742,-29.379165136,-0.203720711,0.344530743,0.078893455,0.400000000,0.400000000,0.500000000,0.000000000
410.225712706,-101.223691926,-29.311634222,-0.192657843,0.370125380,0.128072817,0.400000000,0.400000000,0.500000000,0.000000000
410.425450115,-101.037480335,-29.239382745,-0.187352728,0.388567091,0.092366190,0.400000000,0.400000000,0.500000000,0.000000000
410.625024386,-100.852783751,-29.163771495,-0.186778452,0.412199872,0.118291545,0.400000000,0.400000000,0.500000000,0.000000000
410.825009215,-100.669549308,-29.083652391,-0.176011478,0.437562919,0.126880558,0.400000000,0.400000000,0.500000000,0.000000000
411.024807721,-100.488574413,-28.998991121,-0.167835027,0.439410968,0.009246325,0.400000000,0.400000000,0.500000000,0.000000000
