index,s,x,y,yaw,center_on_road,left_road_extent,right_road_extent
4487,2243.32360063,-201.813308312,243.468741959,-0.091391753,1,6.04902763367,2.95101537704
4488,2243.82356533,-201.315430128,243.42311289,-0.083283517,1,6.04957427979,2.95046663284
4489,2244.32353131,-200.817197064,243.381522084,-0.07540192,1,6.05012111664,2.94991531372
4490,2244.82349898,-200.318649996,243.343859274,-0.067630559,1,6.05071525574,2.94931764603
4491,2245.32346833,-199.819823609,243.310071838,-0.060077825,1,6.05134162903,2.94868602753
4492,2245.82343892,-199.320755036,243.280052758,-0.052653652,1,6.05204372406,2.94797925949
4493,2246.32341067,-198.821476188,243.253739582,-0.045416066,1,6.05281791687,2.94719982147
4494,2246.82338331,-198.322019077,243.231040596,-0.038358949,1,6.05369148254,2.94632101059
4495,2247.32335781,-197.822412366,243.211866803,-0.03145575,1,6.05468940735,2.94531841278
4496,2247.82333345,-197.322684068,243.196142288,-0.024718761,1,6.05582370758,2.94418020248
4497,2248.32331034,-196.822859912,243.183784738,-0.018152831,1,6.05711345673,2.94288768768
4498,2248.8232881,-196.322964527,243.174709224,-0.011734122,1,6.05858078003,2.9414191246
4499,2249.32326658,-195.823020475,243.168842551,-0.005451819,1,6.06023683548,2.93976383209
4500,2249.82324653,-195.32304795,243.166116764,0.000653257,1,6.06208791733,2.93791570663
4501,2250.3232275,-194.823067085,243.16644338,0.006625546,1,6.06416158676,2.93584756851
4502,2250.82320943,-194.323096132,243.169756009,0.012452142,1,6.06646404266,2.93355350494
4503,2251.32319207,-193.823152248,243.175981703,0.018130098,1,6.06900882721,2.93102064133
4504,2251.82317525,-193.323251246,243.18504595,0.023658699,1,6.07181186676,2.92823343277
4505,2252.3231596,-192.823406817,243.196873826,0.029071647,1,6.07488946915,2.9251750946
4506,2252.82314471,-192.323632974,243.211407169,0.034337575,1,6.07824316025,2.92184534073
4507,2253.32313058,-191.823941832,243.228572098,0.039464838,1,6.0818903923,2.91822710037
4508,2253.82311705,-191.32434467,243.248298862,0.044497768,1,6.08584384918,2.91430597305
4509,2254.32310384,-190.824852802,243.270539816,0.049416509,1,6.09009666443,2.91008958817
4510,2254.82309155,-190.325475452,243.295237409,0.054201422,1,6.09465332031,2.90557508469
4511,2255.32307985,-189.8262214,243.322324219,0.058896836,1,6.0995259285,2.90074777603
4512,2255.8230687,-189.327099495,243.351754958,0.063493975,1,6.10470752716,2.89561510086
4513,2256.323058,-188.8281177,243.38347994,0.067937413,1,6.11019945145,2.89018058777
4514,2256.82304761,-188.329281494,243.417421817,0.072330795,1,6.11602220535,2.88441524506
4515,2257.3230378,-187.830598645,243.453554979,0.076618434,1,6.12215461731,2.87834510803
4516,2257.82302842,-187.332074874,243.491826007,0.080801254,1,6.12860069275,2.8719660759
4517,2258.32301943,-186.833715163,243.532181961,0.084895426,1,6.135364151,2.86527338028
4518,2258.8230107,-186.335524582,243.574577964,0.088952048,1,6.14243793488,2.85826787949
4519,2259.32300219,-185.837509869,243.618994603,0.092897276,1,6.14980010986,2.85097980499
4520,2259.8229941,-185.339673856,243.665375711,0.096784384,1,6.15745658875,2.84339704514
4521,2260.32298632,-184.842021573,243.713691637,0.10062513,1,6.16539020538,2.8355348587
4522,2260.8229788,-184.344558277,243.763918583,0.104396599,1,6.17358207703,2.82741479874
4523,2261.32297152,-183.847287706,243.816021361,0.108106607,1,6.18202266693,2.81904525757
4524,2261.82296427,-183.350213826,243.869968656,0.111779116,1,6.19069766998,2.81043691635
4525,2262.32295736,-182.853341089,243.92574113,0.115415345,1,6.19958353043,2.80161275864
4526,2262.8229506,-182.356674284,243.983319992,0.118980249,1,6.20866098404,2.79259710312
4527,2263.32294401,-181.86021573,244.042669073,0.122520171,1,6.21792020798,2.78339262009
4528,2263.82293757,-181.363970227,244.103775222,0.126031582,1,6.22733411789,2.77402658463
4529,2264.32293108,-180.867942403,244.166623506,0.129497066,1,6.23687982559,2.76452445984
4530,2264.82292485,-180.372135099,244.23119042,0.132933017,1,6.24654016495,2.75490093231
4531,2265.32291866,-179.876552521,244.297460525,0.136354461,1,6.25629043579,2.74517803192
4532,2265.82291263,-179.381199441,244.365425866,0.139758813,1,6.26610088348,2.73538570404
4533,2266.32290664,-178.886080559,244.435077174,0.143113645,1,6.2759478569,2.72555332184
4534,2266.8229006,-178.391198176,244.50638912,0.146483217,1,6.28581256866,2.71568899155
4535,2267.32289474,-177.896558723,244.579368225,0.149826127,1,6.2956577301,2.70583705902
4536,2267.8228889,-177.402165976,244.654000458,0.153137954,1,6.30546274185,2.6960190773
4537,2268.3228832,-176.908022974,244.730269643,0.156436961,1,6.31520719528,2.68625278473
4538,2268.8228775,-176.414134264,244.808168592,0.159747274,1,6.32486162186,2.67656402588
4539,2269.32287175,-175.920506178,244.887702029,0.163030489,1,6.33439254761,2.66699333191
4540,2269.82286609,-175.427141793,244.968855737,0.166295921,1,6.34378032684,2.65755901337
4541,2270.32286045,-174.93404503,245.051620058,0.169557658,1,6.35300102234,2.64828338623
4542,2270.82285495,-174.441220694,245.135992314,0.172807556,1,6.36202669144,2.63919649124
4543,2271.32284949,-173.948673121,245.221965757,0.176049445,1,6.37083272934,2.63032302856
4544,2271.8228439,-173.456406987,245.309535507,0.179260556,1,6.37939586639,2.62169036865
4545,2272.32283845,-172.964424447,245.398685548,0.182481962,1,6.38769817352,2.61331119537
4546,2272.82283301,-172.472731637,245.489420002,0.185687592,1,6.39570865631,2.60522127151
4547,2273.32282771,-171.981332075,245.581730199,0.188888509,1,6.40340604782,2.59744110107
4548,2273.82282242,-171.490230506,245.675612849,0.192043595,1,6.41076879501,2.58999834061
4549,2274.32281706,-170.999427642,245.771044487,0.195221184,1,6.41778659821,2.58289575577
4550,2274.82281187,-170.508930348,245.86803524,0.19836789,1,6.42442626953,2.57617397308
4551,2275.32280666,-170.018740689,245.96656896,0.201492252,1,6.43067626953,2.56984424591
4552,2275.82280162,-169.528861116,246.066633759,0.204595011,1,6.43652095795,2.56392221451
4553,2276.32279658,-169.039294376,246.168218052,0.207701067,1,6.44194517136,2.5584227562
4554,2276.82279155,-168.550045523,246.271322475,0.21075797,1,6.44692487717,2.55337457657
4555,2277.32278667,-168.061113982,246.375922033,0.213806901,1,6.45145759583,2.54877767563
4556,2277.8227818,-167.572503616,246.482011824,0.216835032,1,6.45552377701,2.54465322495
4557,2278.32277711,-167.084216571,246.589580741,0.219832771,1,6.45911006927,2.54101638794
4558,2278.82277248,-166.596254125,246.698612942,0.222789327,1,6.46220836639,2.53787574768
4559,2279.32276785,-166.108616168,246.809087353,0.225737197,1,6.4648147583,2.53523435593
4560,2279.82276342,-165.621305806,246.920998819,0.228644118,1,6.46691141129,2.53311185837
4561,2280.32275901,-165.134322797,247.034326388,0.231511475,1,6.46849594116,2.53151111603
4562,2280.82275478,-164.647666557,247.149049887,0.234342748,1,6.46956520081,2.53043489456
4563,2281.32275064,-164.161337,247.2651508,0.237143178,1,6.47011518478,2.52988786697
4564,2281.82274656,-163.675334424,247.382613202,0.239893046,1,6.47013912201,2.52987670898
4565,2282.32274267,-163.189656511,247.501411645,0.242601908,1,6.46964035034,2.53039808273
4566,2282.82273883,-162.704302131,247.621525299,0.245276224,1,6.46861820221,2.53145303726
4567,2283.32273519,-162.219270522,247.742936559,0.247894765,1,6.46706809998,2.5330452919
4568,2283.82273167,-161.734558371,247.865617509,0.250472994,1,6.4649971962,2.53516817093
4569,2284.32272821,-161.250164084,247.98954776,0.252992466,1,6.46240415573,2.53782186508
4570,2284.82272497,-160.76608335,248.114698092,0.255466988,1,6.45929822922,2.54099740982
4571,2285.32272181,-160.28231371,248.241045928,0.257886257,1,6.45568094254,2.54469242096
4572,2285.82271883,-159.798850982,248.368563807,0.260246801,1,6.45155954361,2.54889879227
4573,2286.322716,-159.315690466,248.497222604,0.262550185,1,6.44694337845,2.55360679626
4574,2286.82271323,-158.832827525,248.626993978,0.264798509,1,6.44184150696,2.55880708694
4575,2287.32271068,-158.350257351,248.757850715,0.266980537,1,6.43626089096,2.56449079514
4576,2287.82270823,-157.86797377,248.889760147,0.269105291,1,6.43021602631,2.57064390182
4577,2288.32270595,-157.385971392,249.022694057,0.271172523,1,6.42371644974,2.57725629807
4578,2288.8227038,-156.904244723,249.156624129,0.273151217,1,6.41676893234,2.58431615829
4579,2289.32270176,-156.422783899,249.291507157,0.275089999,1,6.4094037056,2.59179935455
4580,2289.82269989,-155.941585315,249.427323427,0.276949667,1,6.40161838531,2.59970197678
4581,2290.32269813,-155.460640041,249.564034359,0.278740393,1,6.39343500137,2.60800256729
4582,2290.82269651,-154.979940207,249.701606353,0.280456151,1,6.3848692894,2.61668386459
4583,2291.32269502,-154.499477005,249.840002942,0.282116145,1,6.37594308853,2.62572641373
4584,2291.82269363,-154.019244094,249.979196938,0.283691205,1,6.36666288376,2.63511800766
4585,2292.32269239,-153.539230882,250.119147195,0.285196269,1,6.35705547333,2.64483356476
4586,2292.82269124,-153.059428758,250.259819771,0.286632828,1,6.34713888168,2.65485496521
4587,2293.32269022,-152.579829093,250.401181501,0.287996713,1,6.33692951202,2.6651640892
4588,2293.8226893,-152.100422577,250.543197247,0.289272512,1,6.32644472122,2.67574014664
4589,2294.32268848,-151.621197544,250.685824531,0.290493808,1,6.31571655273,2.6865571022
4590,2294.82268775,-151.142146958,250.829037013,0.291626169,1,6.30475082397,2.69760150909
4591,2295.32268711,-150.66325877,250.972791886,0.292687265,1,6.29357814789,2.70884599686
4592,2295.82268656,-150.184523304,251.117054849,0.293669864,1,6.28221702576,2.72027006149
4593,2296.32268609,-149.705929749,251.26178817,0.294587144,1,6.27069263458,2.73185081482
4594,2296.82268569,-149.227469088,251.406960455,0.295418877,1,6.25901889801,2.74356966019
4595,2297.32268535,-148.749129273,251.55253066,0.296183513,1,6.24722585678,2.75540027618
4596,2297.82268507,-148.270900853,251.698466595,0.2968756,1,6.2353307724,2.76732406616
4597,2298.32268484,-147.792773495,251.844733487,0.297495937,1,6.2233549118,2.77931957245
4598,2298.82268466,-147.314736919,251.991296964,0.29803922,1,6.21131811142,2.79136562347
4599,2299.32268452,-146.836780002,252.138120141,0.298520568,1,6.19924650192,2.80343942642
4600,2299.82268442,-146.358893777,252.285173375,0.298926809,1,6.18715429306,2.81552381516
4601,2300.32268434,-145.881067305,252.432420743,0.299267791,1,6.17506580353,2.82759647369
4602,2300.82268429,-145.403291045,252.579831038,0.299541266,1,6.16299905777,2.83963909149
4603,2301.32268426,-144.925555098,252.727371994,0.299752819,1,6.15097427368,2.85163259506
4604,2301.82268424,-144.447850361,252.875014017,0.299899459,1,6.13900785446,2.863560009
4605,2302.32268424,-143.970167271,253.022726092,0.299986447,1,6.12711906433,2.87540359497
4606,2302.82268423,-143.492497026,253.170479721,0.300015751,1,6.11532392502,2.88714752197
4607,2303.32268423,-143.01483111,253.318247348,0.299989165,1,6.10363779068,2.89877710342
4608,2303.82268423,-142.537161266,253.466002275,0.299907412,1,6.0920750618,2.91027832031
4609,2304.32268422,-142.05947935,253.613718149,0.299772109,1,6.08064985275,2.92163734436
4610,2304.82268421,-141.581777458,253.761369388,0.299584827,1,6.06937580109,2.93284139633
4611,2305.32268419,-141.104047932,253.908931157,0.299346589,1,6.0582654953,2.94387807846
4612,2305.82268415,-140.626283277,254.056379104,0.299059423,1,6.04733142853,2.95473556519
4613,2306.3226841,-140.148476314,254.203689843,0.298721088,1,6.03658456802,2.96540260315
4614,2306.82268403,-139.670619554,254.350838909,0.298331624,1,6.02603721619,2.97586698532
4615,2307.32268394,-139.192705541,254.497801851,0.297889699,1,6.01570196152,2.98611650467
4616,2307.82268382,-138.714726652,254.644553568,0.297397924,1,6.00559234619,2.99613819122
4617,2308.32268368,-138.236675679,254.791070202,0.296853082,1,5.99572000504,3.00592012405
4618,2308.82268351,-137.758544975,254.937326343,0.29625378,1,5.98609867096,3.01544876099
4619,2309.3226833,-137.280326736,255.083295904,0.29560073,1,5.97674283981,3.02470998764
4620,2309.82268306,-136.802013312,255.228953122,0.294890423,1,5.96766662598,3.033689785
4621,2310.32268277,-136.323596592,255.37427054,0.294122399,1,5.95888671875,3.04237232208
4622,2310.82268243,-135.845068451,255.519220466,0.293290213,1,5.95041694641,3.05074148178
4623,2311.32268204,-135.366419901,255.663772102,0.292404568,1,5.94228029251,3.05877847672
4624,2311.8226816,-134.887643569,255.807899754,0.29144811,1,5.93448896408,3.0664686203
4625,2312.32268109,-134.408729666,255.951569391,0.290422542,1,5.92706661224,3.07378940582
4626,2312.8226805,-133.929668751,256.094747771,0.289327156,1,5.92003583908,3.08071908951
4627,2313.32267982,-133.450451369,256.237401284,0.288168672,1,5.91342010498,3.08723592758
4628,2313.82267906,-132.971069127,256.379499512,0.286918104,1,5.90723743439,3.09331989288
4629,2314.32267821,-132.491509651,256.520998101,0.285606237,1,5.90152387619,3.0989405632
4630,2314.82267725,-132.011765058,256.661867422,0.284206334,1,5.89627437592,3.10410804749
4631,2315.32267615,-131.531823863,256.80206497,0.282717467,1,5.89146823883,3.10884342194
4632,2315.8226749,-131.051674608,256.941547753,0.281140953,1,5.88708305359,3.11316823959
4633,2316.32267353,-130.571306179,257.080273365,0.279475988,1,5.88309545517,3.11710453033
4634,2316.82267197,-130.09070761,257.21819894,0.277692398,1,5.87948150635,3.1206738472
4635,2317.32267024,-129.60986398,257.355267055,0.275814685,1,5.87623434067,3.12388381958
4636,2317.82266827,-129.128764044,257.49143198,0.273831712,1,5.87333288193,3.12675447464
4637,2318.32266606,-128.647395283,257.626642562,0.271741491,1,5.87076158524,3.12930040359
4638,2318.82266364,-128.16574515,257.760846628,0.269523029,1,5.86850528717,3.13153610229
4639,2319.32266095,-127.68379874,257.893981769,0.267196508,1,5.86655912399,3.13346633911
4640,2319.82265795,-127.201544194,258.02599521,0.264729166,1,5.86490678787,3.13510665894
4641,2320.32265455,-126.718965769,258.156818261,0.262130656,1,5.86354808807,3.13645715714
4642,2320.82265075,-126.23604942,258.286386783,0.259399407,1,5.86247692108,3.13752441406
4643,2321.32264664,-125.752781291,258.414635777,0.256521617,1,5.86168670654,3.13831329346
4644,2321.82264208,-125.269146531,258.541493383,0.253489728,1,5.86117687225,3.1388258934
4645,2322.32263704,-124.785129832,258.666883964,0.250300447,1,5.86094903946,3.13906011581
4646,2322.82263138,-124.300716292,258.790730089,0.246944198,1,5.86100540161,3.13901395798
4647,2323.32262506,-123.815890466,258.912949546,0.243426365,1,5.86135101318,3.13868236542
4648,2323.82261825,-123.330638166,259.033462596,0.239728034,1,5.86198701859,3.13806476593
4649,2324.32261074,-122.844944163,259.152180037,0.235842469,1,5.86292200089,3.13715295792
4650,2324.82260249,-122.358793271,259.269009217,0.231759737,1,5.86416597366,3.1359375
4651,2325.32259325,-121.872170407,259.383852379,0.227479714,1,5.86573171616,3.13440608978
4652,2325.82258297,-121.385061493,259.496611501,0.222989638,1,5.86763000488,3.13254852295
4653,2326.32257188,-120.897451971,259.607182162,0.218277444,1,5.86987581253,3.13035125732
4654,2326.82255967,-120.409327932,259.715453649,0.213340301,1,5.87248687744,3.12779684067
4655,2327.32254631,-119.920676421,259.821313644,0.208165882,1,5.87548036575,3.12486963272
4656,2327.82253147,-119.431485137,259.92464344,0.202679652,1,5.87887964249,3.12155284882
4657,2328.32251469,-118.941736227,260.025287488,0.196983699,1,5.8827334404,3.1177904129
4658,2328.82249672,-118.451423169,260.123140099,0.190983081,1,5.88704624176,3.11358690262
4659,2329.32247696,-117.960533519,260.218048445,0.184668923,1,5.89186229706,3.1089006424
4660,2329.82245524,-117.469056324,260.309855004,0.178030289,1,5.89722661972,3.10368976593
4661,2330.3224311,-116.976982865,260.3983964,0.171129224,1,5.90317926407,3.09790744781
4662,2330.82240404,-116.484312993,260.483539384,0.163834802,1,5.9097410202,3.09155168533
4663,2331.32237496,-115.991037142,260.565086065,0.15615949,1,5.91698246002,3.0845536232
4664,2331.82234278,-115.497152994,260.642843853,0.148185605,1,5.924954319,3.07685070038
4665,2332.32230777,-115.002667328,260.716660617,0.139797578,1,5.93368148804,3.06843900681
4666,2332.82226892,-114.507583691,260.786326538,0.130934155,1,5.94323759079,3.05926074982
4667,2333.32222535,-114.011906701,260.851601029,0.12179401,1,5.95368623734,3.04921369553
4668,2333.82217935,-113.515656232,260.912342001,0.112245037,1,5.96502637863,3.03832530975
4669,2334.32212905,-113.018852643,260.968341112,0.102216846,1,5.9773109436,3.02656145096
4670,2334.82207503,-112.521516177,261.01935507,0.091803932,1,5.99059419632,3.01384458542
4671,2335.32201603,-112.02368044,261.065187178,0.081056117,1,6.00487833023,3.00015459061
4672,2335.8219509,-111.525386982,261.105665598,0.069824768,1,6.02016792297,2.98552541733
4673,2336.32188277,-111.026673326,261.140544867,0.058158596,1,6.03649740219,2.9699051857
4674,2336.82180932,-110.52759202,261.169603505,0.04619552,1,6.05384378433,2.95326280594
4675,2337.32173157,-110.028203091,261.19268946,0.033740509,1,6.0721745491,2.93568706512
4676,2337.82164718,-109.528572021,261.209553667,0.020771319,1,6.09150886536,2.91716012955
4677,2338.32155438,-109.028772658,261.219936652,0.007544753,1,6.11179418564,2.89762382507
4678,2338.82145889,-108.528882374,261.223708272,-0.006156689,1,6.1329498291,2.87722597122
4679,2339.32135641,-108.028994328,261.220630578,-0.020422005,1,6.15496253967,2.85600347519
4680,2339.82124855,-107.52920642,261.210422488,-0.035100789,1,6.17778396606,2.83392496109
4681,2340.32113197,-107.029630914,261.192879788,-0.0501371,1,6.20129594803,2.81106147766
4682,2340.82100504,-106.530385992,261.167828101,-0.065768292,1,6.22542028427,2.78757686615
4683,2341.3208749,-106.031596821,261.134976209,-0.081864362,1,6.25007600784,2.76347198486
4684,2341.82073686,-105.533408916,261.094101021,-0.098431933,1,6.27513618469,2.73885297775
4685,2342.32059039,-105.035974928,261.044978884,-0.115455194,1,6.30045213699,2.71383752823
4686,2342.82043337,-104.539459674,260.98739754,-0.13322755,1,6.32594299316,2.68862571716
4687,2343.32026115,-104.044061205,260.921003528,-0.151371119,1,6.35144834518,2.66317281723
4688,2343.82008368,-103.549954026,260.845633434,-0.170184621,1,6.37680768967,2.63776359558
4689,2344.31989286,-103.057365326,260.760983598,-0.189534074,1,6.40185613632,2.61247997284
4690,2344.81969104,-102.566517475,260.666820955,-0.209680947,1,6.42646284103,2.58756189346
4691,2345.31947367,-102.077681395,260.562792277,-0.230322019,1,6.45043792725,2.56304340363
4692,2345.81923451,-101.591117775,260.44870135,-0.251743679,1,6.47359857559,2.53923406601
4693,2346.31898792,-101.107116815,260.324216247,-0.273820332,1,6.49576826096,2.51625003815
4694,2346.81872515,-100.625997361,260.189081599,-0.296640972,1,6.51675481796,2.49432754517
4695,2347.31844943,-100.14809916,260.043007423,-0.319977487,1,6.53631896973,2.47362670898
4696,2347.81815616,-99.673756294,259.885827074,-0.344183014,1,6.55424919128,2.45452346802
4697,2348.31783734,-99.203380701,259.717220795,-0.368699196,1,6.5702955246,2.43709859848
4698,2348.81751598,-98.737281983,259.537135436,-0.393850814,1,6.58414611816,2.42183980942
4699,2349.31717895,-98.275874126,259.345391151,-0.419361399,1,6.59553756714,2.40899448395
4700,2349.81683333,-97.819515227,259.141943246,-0.445394379,1,6.60417871475,2.39898643494
4701,2350.31647596,-97.368617311,258.926690295,-0.47150597,1,6.60980634689,2.39208221436
4702,2350.81609867,-96.923510809,258.699747446,-0.49818567,1,6.61209554672,2.38880634308
4703,2351.31572603,-96.484612683,258.461009245,-0.524936494,1,6.61090984344,2.38932228088
4704,2351.81534703,-96.05226277,258.21062016,-0.551927442,1,6.60598402023,2.39401597977
4705,2352.31496858,-95.626827275,257.948653865,-0.578750605,1,6.59719228745,2.40310373306
4706,2352.8145898,-95.208571024,257.675371832,-0.605742292,1,6.58427686691,2.41691169739
4707,2353.31420526,-94.797847306,257.390904552,-0.632276022,1,6.56726980209,2.43553152084
4708,2353.81383971,-94.394799931,257.095629423,-0.658676259,1,6.54590959549,2.45922231674
4709,2354.31347968,-93.999683076,256.789814506,-0.684552578,1,6.5202580452,2.48802785873
4710,2354.81313245,-93.612601054,256.47387084,-0.709959695,1,6.49020185471,2.52204685211
4711,2355.31280259,-93.233657137,256.148184237,-0.734757128,1,6.45576477051,2.56127986908
4712,2355.81247627,-92.862902469,255.813199524,-0.758983769,1,6.41692094803,2.60567846298
4713,2356.31218062,-92.500349106,255.469310743,-0.782444834,1,6.37379484177,2.65515918732
4714,2356.81189864,-92.145953074,255.11700185,-0.805093276,1,6.32642946243,2.70964899063
4715,2357.31163888,-91.7996111,254.756741464,-0.826847475,1,6.27490234375,2.76822166443
4716,2357.81140285,-91.461171566,254.389015064,-0.84764182,1,6.21928453445,2.8218993187
4717,2358.31117918,-91.130443099,254.014321776,-0.867488594,1,6.16206073761,2.8686214447
4718,2358.81098539,-90.807196407,253.633116029,-0.886273073,1,6.11279373169,2.9088133812
4719,2359.31080757,-90.491156971,253.245893494,-0.904118051,1,6.07167568207,2.94291276932
4720,2359.81064909,-90.182065513,252.853078005,-0.920946527,1,6.03803853989,2.9712972641
4721,2360.31051019,-89.879616141,252.455101247,-0.936650301,1,6.01118917465,2.99439687729
4722,2360.81038353,-89.583446291,252.052414299,-0.951750274,1,5.99029073715,3.01263618469
4723,2361.31027464,-89.293380228,251.645286805,-0.965660441,1,5.97500324249,3.02628383636
4724,2361.81017822,-89.008998156,251.234153695,-0.978688596,1,5.96455116272,3.03582677841
4725,2362.31009461,-88.729989228,250.819339985,-0.990818242,1,5.95839004517,3.04163322449
4726,2362.8100239,-88.456025177,250.401161806,-1.002077493,1,5.95597982407,3.04408407211
4727,2363.3099628,-88.186781584,249.979917462,-1.012429096,1,5.95680799484,3.04355287552
4728,2363.80991045,-87.921908261,249.55590122,-1.022033254,1,5.96036729813,3.04044380188
4729,2364.30986551,-87.661115545,249.129354365,-1.030889271,1,5.96624097824,3.03508710861
4730,2364.80982739,-87.404107008,248.700508836,-1.039071846,1,5.97402925491,3.02782373428
4731,2365.30979562,-87.150612871,248.26956921,-1.04655417,1,5.98336906433,3.01895742416
4732,2365.80976842,-86.900347945,247.836740989,-1.053422938,1,5.99390544891,3.00881767273
4733,2366.30974591,-86.653059577,247.402199906,-1.059736473,1,6.00533266068,2.99769430161
4734,2366.8097267,-86.408517999,246.966103357,-1.065521863,1,6.01737585068,2.9858496666
4735,2367.30971051,-86.166502021,246.528596694,-1.070850176,1,6.02978544235,2.97353906631
4736,2367.80969694,-85.926819386,246.089804416,-1.075747842,1,6.04234457016,2.96098108292
4737,2368.30968519,-85.689287812,245.649841918,-1.080325721,1,6.05486564636,2.94838857651
4738,2368.80967521,-85.453771977,245.208795077,-1.084574053,1,6.06719970703,2.93591299057
4739,2369.30966628,-85.220131489,244.766750748,-1.088600269,1,6.07921142578,2.92371816635
4740,2369.80965824,-84.988272237,244.323768519,-1.092444417,1,6.09080810547,2.91190786362
4741,2370.30965089,-84.75811727,243.879897657,-1.09616333,1,6.10191822052,2.90056915283
4742,2370.80964386,-84.529614463,243.435173661,-1.099793782,1,6.1125,2.88975696564
4743,2371.30963712,-84.302727576,242.989622769,-1.103388804,1,6.12252502441,2.87950954437
4744,2371.80963037,-84.077443917,242.543259098,-1.106963953,1,6.13198852539,2.86983509064
4745,2372.30962363,-83.85375751,242.096092855,-1.110521255,1,6.14089097977,2.86073360443
4746,2372.80961699,-83.631663174,241.648133629,-1.114095197,1,6.14923782349,2.85220537186
4747,2373.30961023,-83.411171287,241.199383621,-1.117673815,1,6.15704517365,2.84423093796
4748,2373.80960354,-83.192286684,240.749847373,-1.121260448,1,6.16432571411,2.83679800034
4749,2374.3095967,-82.975015869,240.299529089,-1.124864976,1,6.17109298706,2.82989253998
4750,2374.80958977,-82.759369687,239.848430657,-1.128484271,1,6.1773651123,2.8234954834
4751,2375.30958293,-82.545357537,239.396554618,-1.132106455,1,6.18315811157,2.81758871078
4752,2375.80957596,-82.332983619,238.943906471,-1.135747076,1,6.18848342896,2.81216115952
4753,2376.30956904,-82.122259002,238.4904881,-1.139398859,1,6.19335899353,2.80719470978
4754,2376.80956199,-81.913191627,238.036303354,-1.143066736,1,6.19779949188,2.80267305374
4755,2377.30955482,-81.7057916,237.581354946,-1.146748394,1,6.20182170868,2.79857873917
4756,2377.80954769,-81.50006792,237.125646001,-1.150440591,1,6.20544118881,2.79489526749
4757,2378.30954046,-81.296028247,236.669180688,-1.15416022,1,6.2086728096,2.79160861969
4758,2378.80953324,-81.09368786,236.211959574,-1.157897323,1,6.21153812408,2.78869524002
4759,2379.30952585,-80.893057634,235.753985644,-1.16164388,1,6.21405420303,2.78613729477
4760,2379.80951832,-80.694144691,235.295263385,-1.165400408,1,6.21623430252,2.78392086029
4761,2380.30951087,-80.496956317,234.835797062,-1.169176618,1,6.21809196472,2.78203239441
4762,2380.80950336,-80.301504413,234.375589455,-1.172977205,1,6.21964559555,2.78045310974
4763,2381.30949583,-80.107802983,233.914642362,-1.176790032,1,6.22091493607,2.77916212082
4764,2381.80948809,-79.915860548,233.452960261,-1.180621079,1,6.22191448212,2.77814474106
4765,2382.30948021,-79.725688296,232.990546339,-1.184466862,1,6.22266120911,2.77738332748
4766,2382.80947245,-79.537295744,232.527404366,-1.1883396,1,6.22317066193,2.77686223984
4767,2383.30946461,-79.350698259,232.063536349,-1.192199669,1,6.22346343994,2.77655973434
4768,2383.80945679,-79.165892715,231.598951493,-1.19607748,1,6.22354154587,2.77647428513
4769,2384.30944881,-78.982890184,231.133653632,-1.199980123,1,6.2234213829,2.77658882141
4770,2384.80944068,-78.801704991,230.66764527,-1.203890619,1,6.22312278748,2.77688331604
4771,2385.30943267,-78.622343457,230.200931832,-1.207800792,1,6.22265720367,2.77734594345
4772,2385.80942456,-78.444808259,229.733520732,-1.211731965,1,6.22203178406,2.77796955109
4773,2386.30941652,-78.269111873,229.265415246,-1.215660932,1,6.22126436234,2.77873592377
4774,2386.80940841,-78.095256036,228.796623141,-1.219598093,1,6.22036085129,2.77963905334
4775,2387.30940014,-77.923247308,228.327150326,-1.223537309,1,6.21933259964,2.78066749573
4776,2387.80939201,-77.753089214,227.857003437,-1.227466629,1,6.21818742752,2.78181333542
4777,2388.3093839,-77.584779784,227.386191565,-1.231423068,1,6.21692733765,2.78307437897
4778,2388.8093758,-77.418334399,226.914717458,-1.235372815,1,6.21557254791,2.78443031311
4779,2389.30936762,-77.253752534,226.442589683,-1.239293187,1,6.21412668228,2.78587799072
4780,2389.80935939,-77.091022864,225.969820367,-1.243238866,1,6.21258106232,2.78742523193
4781,2390.30935128,-76.930159817,225.496412549,-1.247159345,1,6.21095523834,2.78905305862
4782,2390.80934328,-76.771153949,225.022377598,-1.251064102,1,6.20924282074,2.79076786041
4783,2391.3093353,-76.614000273,224.547725362,-1.254955996,1,6.20744218826,2.79257116318
4784,2391.80932728,-76.458695092,224.072465141,-1.25886512,1,6.20555257797,2.79446325302
4785,2392.30931921,-76.305248958,223.596601486,-1.262713408,1,6.20358943939,2.7964299202
4786,2392.80931134,-76.153635157,223.120150665,-1.266582016,1,6.20152740479,2.79849529266
4787,2393.30930358,-76.003865654,222.643116774,-1.270409771,1,6.19938306808,2.80064382553
4788,2393.80929595,-75.855923174,222.165512969,-1.274223031,1,6.19714126587,2.80289030075
4789,2394.30928837,-75.709802978,221.687348448,-1.278015957,1,6.19480037689,2.80523633957
4790,2394.80928068,-75.565497501,221.208633247,-1.281788513,1,6.19235563278,2.80768699646
4791,2395.30927331,-75.42299894,220.729376755,-1.285519331,1,6.18980264664,2.8102473259
4792,2395.80926607,-75.282289347,220.249591837,-1.289241927,1,6.18712501526,2.8129327774
4793,2396.30925898,-75.143366727,219.769286291,-1.292908507,1,6.184324646,2.81574296951
